,CustomerID,PreferredLoginDevice,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus,Tenure_grp,Churned,city_type,Satisfaction,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,NumberOfAddress,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
172,50173,Mobile Phone,E wallet,Male,Fashion,Divorced,Tenure_0-12,No,Rural,High,22.0,3.0,3,1,15.0,3.0,6.0,9.0,180.2
173,50174,Computer,Debit Card,Male,Mobile Phone,Divorced,Tenure_0-12,No,City,Low,24.0,2.0,2,5,18.0,0.0,1.0,0.0,136.88
174,50175,Mobile Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,High,8.0,2.0,5,6,18.0,0.0,1.0,2.0,154.82
175,50176,Mobile Phone,Debit Card,Male,Grocery,Single,Tenure_12-24,No,Rural,High,8.0,2.0,3,2,19.0,1.0,0.0,4.0,260.15
176,50177,Mobile Phone,Credit Card,Female,Mobile Phone,Single,Tenure_0-12,No,Rural,Average,16.0,3.0,4,2,12.0,1.0,1.0,0.0,112.0
177,50178,Mobile Phone,Credit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,City,Very High,22.0,3.0,2,1,19.0,0.0,1.0,7.0,156.61
178,50179,Mobile Phone,COD,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,Rural,Low,13.0,3.0,2,5,11.0,3.0,7.0,7.0,169.29
179,50180,Mobile Phone,Credit Card,Male,Fashion,Married,Tenure_0-12,No,City,Low,6.0,2.0,2,1,17.0,3.0,3.0,7.0,196.13
180,50181,Computer,Debit Card,Female,Laptop & Accessory,Divorced,Tenure_0-12,No,City,High,30.0,2.0,3,8,15.0,0.0,1.0,8.0,156.74
181,50182,Mobile Phone,Debit Card,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,Rural,Average,13.0,3.0,4,2,14.0,1.0,4.0,8.0,154.84
182,50183,Mobile Phone,Debit Card,Female,Fashion,Divorced,Tenure_0-12,No,City,High,31.0,2.0,4,4,17.0,1.0,1.0,0.0,220.61
183,50184,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_24-48,No,City,Average,6.0,2.0,5,3,13.0,1.0,1.0,2.0,156.6
184,50185,Phone,COD,Male,Mobile Phone,Divorced,Tenure_0-12,No,City,Low,11.0,2.0,3,1,12.0,0.0,1.0,3.0,148.21
185,50186,Mobile Phone,UPI,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,Semi_urban,Very High,8.0,3.0,4,4,12.0,0.0,1.0,0.0,164.1
186,50187,Computer,Debit Card,Male,Fashion,Married,Tenure_12-24,No,City,Very High,13.0,3.0,3,2,18.0,5.0,9.0,11.0,152.1
187,50188,Phone,Debit Card,Male,Mobile,Married,Tenure_0-12,No,City,Low,8.0,0.0,3,1,18.0,1.0,2.0,2.0,126.94999999999999
188,50189,Computer,Debit Card,Female,Fashion,Divorced,Tenure_0-12,No,City,High,11.0,3.0,3,7,11.0,2.0,8.0,0.0,218.77999999999997
189,50190,Mobile Phone,Credit Card,Male,Grocery,Divorced,Tenure_0-12,No,City,Very High,16.0,2.0,3,2,14.0,0.0,11.0,10.0,270.68
190,50191,Computer,Debit Card,Female,Mobile,Single,Tenure_12-24,No,City,Low,0.0,2.0,3,1,19.0,0.0,1.0,7.0,124.55000000000001
191,50192,Mobile Phone,Cash on Delivery,Female,Grocery,Single,Tenure_12-24,No,City,Average,6.0,2.0,4,8,12.0,1.0,0.0,7.0,239.64
192,50193,Phone,Credit Card,Male,Laptop & Accessory,Divorced,Tenure_12-24,Yes,City,High,14.0,2.0,4,3,15.0,7.0,7.0,7.0,149.41
193,50194,Phone,Debit Card,Female,Mobile,Single,Tenure_0-12,No,City,High,0.0,2.0,3,2,12.0,0.0,1.0,2.0,124.78
194,50195,Mobile Phone,COD,Female,Laptop & Accessory,Divorced,Tenure_0-12,No,Rural,High,14.0,3.0,4,2,11.0,6.0,11.0,9.0,152.28
195,50196,Phone,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Average,8.0,3.0,3,2,11.0,1.0,1.0,4.0,144.78
196,50197,Mobile Phone,E wallet,Male,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Low,13.0,3.0,3,5,12.0,0.0,1.0,7.0,175.47
197,50198,Mobile Phone,Credit Card,Female,Laptop & Accessory,Single,Tenure_0-12,No,City,Low,8.0,3.0,2,8,16.0,1.0,1.0,7.0,150.55
198,50199,Phone,CC,Male,Mobile,Divorced,Tenure_0-12,Yes,City,Low,8.0,2.0,5,6,13.0,2.0,2.0,2.0,134.64
199,50200,Mobile Phone,Credit Card,Female,Laptop & Accessory,Divorced,Tenure_0-12,No,City,Low,34.0,3.0,3,2,13.0,0.0,1.0,9.0,157.75
200,50201,Computer,Debit Card,Female,Fashion,Divorced,Tenure_0-12,No,City,Average,13.0,2.0,4,2,24.0,3.0,8.0,9.0,189.43
201,50202,Computer,Credit Card,Male,Others,Divorced,Tenure_0-12,No,City,Low,5.0,2.0,4,2,0.0,9.0,13.0,3.0,292.72
202,50203,Mobile Phone,Credit Card,Female,Laptop & Accessory,Divorced,Tenure_0-12,Yes,Rural,Average,9.0,2.0,3,5,18.0,1.0,1.0,0.0,152.38
203,50204,Computer,E wallet,Male,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Low,16.0,2.0,4,4,14.0,1.0,1.0,1.0,146.82
204,50205,Mobile Phone,Debit Card,Male,Others,Divorced,Tenure_12-24,No,City,Average,11.0,2.0,3,5,11.0,0.0,1.0,1.0,283.0
205,50206,Computer,Debit Card,Female,Laptop & Accessory,Married,Tenure_12-24,No,City,Average,16.0,2.0,4,2,11.0,0.0,1.0,0.0,152.57
206,50207,Computer,E wallet,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,Rural,High,6.0,3.0,3,1,13.0,0.0,1.0,4.0,163.49
207,50208,Computer,Debit Card,Female,Laptop & Accessory,Single,Tenure_24-48,No,City,Average,26.0,2.0,3,4,12.0,1.0,1.0,3.0,148.69
208,50209,Mobile Phone,Debit Card,Female,Fashion,Divorced,Tenure_12-24,No,City,Very High,13.0,2.0,3,9,16.0,1.0,1.0,0.0,199.85
209,50210,Phone,UPI,Male,Laptop & Accessory,Divorced,Tenure_12-24,No,City,Low,14.0,3.0,3,10,14.0,7.0,9.0,8.0,136.97
210,50211,Mobile Phone,Credit Card,Male,Laptop & Accessory,Divorced,Tenure_12-24,No,Rural,Low,6.0,2.0,5,3,22.0,1.0,1.0,2.0,174.57
211,50212,Phone,UPI,Male,Mobile,Divorced,Tenure_0-12,Yes,City,Very High,14.0,3.0,5,2,11.0,1.0,1.0,7.0,121.19
212,50213,Phone,UPI,Male,Mobile Phone,Single,Tenure_0-12,No,City,Low,15.0,1.0,4,1,17.0,2.0,2.0,2.0,139.83
213,50214,Mobile Phone,E wallet,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Average,11.0,1.0,4,2,13.0,0.0,1.0,2.0,161.18
214,50215,Mobile Phone,E wallet,Female,Laptop & Accessory,Divorced,Tenure_0-12,No,Rural,High,14.0,2.0,3,2,18.0,0.0,1.0,7.0,162.14
215,50216,Mobile Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Low,11.0,3.0,3,8,16.0,0.0,1.0,4.0,163.47
216,50217,Mobile Phone,Debit Card,Male,Fashion,Married,Tenure_0-12,No,City,Low,21.0,3.0,4,1,14.0,1.0,2.0,0.0,215.10000000000002
217,50218,Mobile Phone,Credit Card,Female,Fashion,Single,Tenure_0-12,No,City,Low,13.0,2.0,3,2,14.0,2.0,4.0,10.0,171.43
218,50219,Mobile Phone,E wallet,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,High,16.0,2.0,4,2,14.0,0.0,1.0,7.0,182.68
219,50220,Mobile Phone,COD,Male,Fashion,Single,Tenure_0-12,No,City,High,11.0,3.0,3,1,13.0,0.0,1.0,13.0,180.95
220,50221,Phone,Debit Card,Male,Mobile,Married,Tenure_0-12,No,City,Low,32.0,0.0,3,2,12.0,1.0,1.0,2.0,129.04
221,50222,Mobile Phone,Credit Card,Male,Laptop & Accessory,Single,Tenure_12-24,No,City,High,12.0,3.0,4,7,15.0,1.0,1.0,2.0,160.32
222,50223,Computer,CC,Male,Laptop & Accessory,Single,Tenure_12-24,No,Rural,Average,10.0,0.0,3,4,19.0,0.0,1.0,0.0,129.76
223,50224,Mobile Phone,Debit Card,Female,Grocery,Single,Tenure_12-24,No,City,Low,29.0,2.0,3,3,14.0,0.0,0.0,0.0,259.92
224,50225,Computer,Debit Card,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,Rural,Average,8.0,3.0,3,2,14.0,1.0,1.0,2.0,146.49
225,50226,Phone,COD,Male,Mobile,Married,Tenure_12-24,No,Semi_urban,Average,8.0,0.0,3,1,11.0,1.0,1.0,0.0,126.96000000000001
226,50227,Phone,CC,Female,Mobile,Divorced,Tenure_0-12,No,City,High,0.0,3.0,3,2,13.0,0.0,1.0,7.0,123.69999999999999
227,50228,Mobile Phone,Credit Card,Female,Fashion,Divorced,Tenure_12-24,No,Rural,Average,35.0,3.0,3,4,21.0,0.0,1.0,0.0,225.04000000000002
228,50229,Mobile Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very High,12.0,2.0,2,5,13.0,2.0,6.0,7.0,159.74
229,50230,Computer,COD,Female,Laptop & Accessory,Divorced,Tenure_0-12,No,Rural,Average,31.0,2.0,3,8,12.0,1.0,2.0,2.0,147.36
230,50231,Mobile Phone,Debit Card,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,Rural,Average,6.0,2.0,3,2,17.0,2.0,7.0,7.0,152.96
231,50232,Mobile Phone,UPI,Male,Laptop & Accessory,Single,Tenure_12-24,No,City,Low,8.0,3.0,4,4,23.0,0.0,1.0,0.0,167.81
232,50233,Computer,Cash on Delivery,Female,Mobile,Single,Tenure_0-12,Yes,Rural,High,6.0,2.0,4,2,11.0,1.0,1.0,2.0,121.74000000000001
233,50234,Computer,Credit Card,Female,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Low,6.0,2.0,3,5,15.0,1.0,1.0,0.0,166.53
234,50235,Computer,Credit Card,Male,Fashion,Divorced,Tenure_0-12,No,Rural,Low,9.0,2.0,4,5,11.0,0.0,1.0,12.0,196.99
235,50236,Mobile Phone,Credit Card,Male,Laptop & Accessory,Divorced,Tenure_24-48,No,City,Average,6.0,2.0,3,3,11.0,1.0,1.0,2.0,167.55
236,50237,Phone,Debit Card,Female,Mobile,Divorced,Tenure_0-12,No,City,Average,16.0,2.0,2,4,13.0,0.0,1.0,7.0,122.13
237,50238,Computer,CC,Male,Mobile,Single,Tenure_0-12,No,Rural,Low,0.0,2.0,3,2,24.0,0.0,2.0,2.0,126.1
238,50239,Phone,E wallet,Female,Mobile,Single,Tenure_0-12,Yes,Rural,Average,11.0,0.0,3,2,13.0,1.0,1.0,0.0,128.51
239,50240,Phone,CC,Female,Mobile,Divorced,Tenure_0-12,No,City,Very High,16.0,3.0,3,7,20.0,1.0,1.0,3.0,134.52
240,50241,Computer,Credit Card,Female,Laptop & Accessory,Divorced,Tenure_12-24,No,City,Average,13.0,1.0,3,3,14.0,0.0,1.0,0.0,152.58
241,50242,Computer,E wallet,Male,Laptop & Accessory,Single,Tenure_0-12,Yes,Rural,High,10.0,2.0,3,2,18.0,7.0,7.0,7.0,193.55
242,50243,Mobile Phone,Cash on Delivery,Male,Fashion,Single,Tenure_12-24,No,City,Low,16.0,3.0,4,7,15.0,0.0,1.0,3.0,204.96
243,50244,Mobile Phone,E wallet,Male,Laptop & Accessory,Divorced,Tenure_0-12,Yes,Rural,Average,28.0,3.0,4,3,12.0,1.0,1.0,0.0,163.8
244,50245,Phone,Debit Card,Male,Mobile,Single,Tenure_0-12,No,City,High,0.0,2.0,4,1,16.0,1.0,2.0,2.0,126.57
245,50246,Phone,Debit Card,Female,Mobile,Single,Tenure_0-12,Yes,Rural,High,18.0,0.0,2,2,15.0,0.0,1.0,0.0,127.16
246,50247,Phone,Debit Card,Male,Mobile,Single,Tenure_0-12,No,City,Low,29.0,2.0,3,10,16.0,1.0,1.0,2.0,122.00999999999999
247,50248,Mobile Phone,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,City,High,15.0,3.0,4,10,19.0,1.0,1.0,0.0,165.4
248,50249,Phone,Credit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,High,6.0,2.0,3,2,11.0,0.0,1.0,4.0,138.16
249,50250,Mobile Phone,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Low,15.0,3.0,3,2,16.0,1.0,1.0,7.0,152.53
250,50251,Phone,UPI,Male,Fashion,Single,Tenure_12-24,No,City,Average,13.0,2.0,4,9,24.0,1.0,1.0,0.0,145.0
251,50252,Phone,Debit Card,Female,Laptop & Accessory,Divorced,Tenure_12-24,No,Rural,Low,20.0,2.0,3,5,11.0,0.0,1.0,7.0,149.36
252,50253,Phone,Debit Card,Female,Mobile,Divorced,Tenure_0-12,No,City,Average,0.0,3.0,3,5,13.0,1.0,2.0,2.0,125.43
253,50254,Computer,E wallet,Male,Laptop & Accessory,Single,Tenure_0-12,Yes,Rural,Low,25.0,3.0,2,9,13.0,1.0,1.0,4.0,153.04
254,50255,Mobile Phone,Debit Card,Female,Grocery,Single,Tenure_24-48,No,City,Low,8.0,3.0,3,3,13.0,0.0,1.0,2.0,266.59
255,50256,Phone,E wallet,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Average,16.0,3.0,3,2,12.0,0.0,1.0,3.0,142.6
256,50257,Phone,COD,Male,Mobile,Divorced,Tenure_0-12,No,Rural,High,0.0,3.0,3,2,18.0,1.0,1.0,0.0,124.75999999999999
257,50258,Computer,COD,Male,Mobile,Single,Tenure_0-12,Yes,City,Very High,9.0,0.0,3,1,22.0,0.0,1.0,4.0,131.02
258,50259,Phone,CC,Female,Mobile,Divorced,Tenure_0-12,No,City,High,17.0,2.0,3,2,13.0,1.0,1.0,2.0,122.44
259,50260,Mobile Phone,Credit Card,Male,Fashion,Divorced,Tenure_0-12,No,Rural,Average,8.0,3.0,4,2,13.0,9.0,9.0,0.0,175.96
260,50261,Computer,COD,Male,Mobile,Single,Tenure_0-12,Yes,City,Low,10.0,2.0,3,19,23.0,1.0,1.0,0.0,122.85
261,50262,Phone,Debit Card,Female,Mobile,Married,Tenure_0-12,No,City,Very High,20.0,0.0,3,2,12.0,3.0,12.0,17.0,130.34
262,50263,Mobile Phone,E wallet,Female,Laptop & Accessory,Married,Tenure_12-24,No,Rural,High,8.0,2.0,3,8,12.0,0.0,1.0,3.0,157.15
263,50264,Phone,Debit Card,Female,Mobile,Married,Tenure_12-24,No,City,Very High,0.0,3.0,3,4,16.0,1.0,1.0,2.0,125.75999999999999
264,50265,Phone,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,City,High,16.0,2.0,3,3,12.0,0.0,1.0,1.0,141.97
265,50266,Mobile Phone,Debit Card,Male,Grocery,Married,Tenure_12-24,No,City,High,18.0,2.0,4,2,11.0,0.0,0.0,9.0,243.36
266,50267,Phone,CC,Female,Laptop & Accessory,Divorced,Tenure_12-24,No,City,Average,8.0,3.0,4,7,22.0,1.0,1.0,0.0,134.48
267,50268,Mobile Phone,Credit Card,Male,Others,Divorced,Tenure_24-48,No,City,Very High,11.0,2.0,3,5,0.0,1.0,1.0,2.0,294.06
268,50269,Computer,E wallet,Female,Laptop & Accessory,Divorced,Tenure_0-12,No,Rural,Average,10.0,3.0,3,10,15.0,1.0,1.0,2.0,165.38
269,50270,Phone,Credit Card,Female,Laptop & Accessory,Divorced,Tenure_0-12,No,City,Very High,13.0,2.0,3,2,12.0,3.0,3.0,12.0,143.06
270,50271,Computer,CC,Male,Mobile,Divorced,Tenure_0-12,No,City,Low,27.0,3.0,3,8,20.0,0.0,1.0,2.0,122.58000000000001
271,50272,Phone,UPI,Female,Laptop & Accessory,Married,Tenure_12-24,No,City,Average,14.0,3.0,3,5,14.0,0.0,1.0,2.0,145.22
272,50273,Phone,Debit Card,Female,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Low,10.0,2.0,4,2,11.0,0.0,1.0,3.0,144.87
273,50274,Computer,Credit Card,Female,Laptop & Accessory,Divorced,Tenure_0-12,No,City,Average,31.0,3.0,3,4,15.0,3.0,10.0,7.0,144.49
274,50275,Phone,Debit Card,Male,Mobile,Divorced,Tenure_0-12,No,City,Very High,6.0,3.0,4,2,12.0,0.0,3.0,2.0,122.18
275,50276,Computer,Debit Card,Male,Others,Married,Tenure_0-12,No,City,Average,6.0,2.0,3,2,14.0,0.0,1.0,6.0,291.97
276,50277,Computer,Debit Card,Female,Grocery,Divorced,Tenure_24-48,No,Rural,Very High,12.0,2.0,2,10,11.0,2.0,0.0,7.0,232.12
277,50278,Mobile Phone,COD,Female,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Average,18.0,2.0,3,1,11.0,3.0,4.0,4.0,165.77
278,50279,Mobile Phone,E wallet,Male,Fashion,Divorced,Tenure_12-24,No,Rural,Very High,6.0,2.0,2,2,16.0,1.0,1.0,7.0,183.92
279,50280,Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very High,23.0,3.0,3,2,12.0,0.0,1.0,8.0,145.58
280,50281,Phone,Credit Card,Male,Mobile Phone,Divorced,Tenure_0-12,Yes,City,Very High,9.0,3.0,3,6,13.0,1.0,1.0,2.0,140.31
281,50282,Mobile Phone,Credit Card,Male,Fashion,Divorced,Tenure_24-48,No,City,Average,9.0,2.0,4,3,14.0,0.0,1.0,4.0,179.69
282,50283,Phone,Debit Card,Male,Mobile,Divorced,Tenure_12-24,No,City,Low,0.0,3.0,3,4,21.0,1.0,1.0,2.0,126.53999999999999
283,50284,Mobile Phone,Debit Card,Female,Grocery,Divorced,Tenure_24-48,No,City,Low,10.0,1.0,3,3,13.0,0.0,1.0,4.0,265.55
284,50285,Computer,Debit Card,Female,Laptop & Accessory,Married,Tenure_12-24,No,City,Average,35.0,3.0,3,3,11.0,1.0,1.0,2.0,145.56
285,50286,Mobile Phone,Debit Card,Female,Laptop & Accessory,Single,Tenure_0-12,No,City,Low,8.0,2.0,5,3,20.0,0.0,1.0,2.0,160.91
286,50287,Mobile Phone,Debit Card,Female,Others,Divorced,Tenure_24-48,No,City,Very High,13.0,2.0,3,6,0.0,0.0,11.0,10.0,295.66
287,50288,Phone,Credit Card,Female,Laptop & Accessory,Married,Tenure_12-24,No,City,Average,24.0,2.0,3,3,14.0,0.0,1.0,8.0,148.1
288,50289,Computer,COD,Female,Laptop & Accessory,Divorced,Tenure_12-24,No,City,Low,34.0,2.0,4,1,11.0,0.0,1.0,4.0,145.23
289,50290,Phone,COD,Female,Mobile,Single,Tenure_0-12,Yes,Rural,High,6.0,3.0,3,2,16.0,1.0,1.0,4.0,132.02
290,50291,Computer,E wallet,Female,Mobile,Married,Tenure_0-12,Yes,Rural,Average,0.0,2.0,5,1,16.0,1.0,1.0,0.0,123.50999999999999
291,50292,Computer,Debit Card,Male,Mobile Phone,Divorced,Tenure_0-12,No,City,Low,8.0,2.0,3,2,23.0,1.0,1.0,0.0,117.02000000000001
292,50293,Mobile Phone,Debit Card,Female,Others,Divorced,Tenure_12-24,No,Rural,Average,8.0,3.0,3,1,14.0,0.0,1.0,12.0,280.41
293,50294,Phone,Debit Card,Female,Mobile,Married,Tenure_0-12,No,City,Low,29.0,0.0,3,2,22.0,1.0,1.0,2.0,128.86
294,50295,Computer,Debit Card,Male,Mobile,Divorced,Tenure_0-12,No,City,Low,9.0,2.0,3,5,15.0,0.0,1.0,4.0,120.97
295,50296,Mobile Phone,Credit Card,Male,Fashion,Divorced,Tenure_0-12,No,City,Average,9.0,3.0,4,2,18.0,1.0,1.0,0.0,219.35000000000002
296,50297,Phone,COD,Female,Mobile,Divorced,Tenure_0-12,Yes,City,High,0.0,3.0,4,6,16.0,0.0,1.0,1.0,125.46000000000001
297,50298,Phone,COD,Male,Mobile,Single,Tenure_0-12,Yes,Semi_urban,Low,0.0,2.0,4,2,12.0,1.0,1.0,0.0,125.63999999999999
298,50299,Computer,UPI,Female,Fashion,Divorced,Tenure_0-12,No,Rural,Very High,28.0,3.0,3,1,11.0,2.0,7.0,8.0,184.12
299,50300,Mobile Phone,E wallet,Male,Grocery,Married,Tenure_24-48,No,Rural,Low,35.0,2.0,4,4,12.0,0.0,0.0,0.0,241.18
300,50301,Mobile Phone,Debit Card,Male,Grocery,Divorced,Tenure_12-24,No,City,Average,35.0,2.0,4,1,15.0,0.0,15.0,7.0,270.46
301,50302,Computer,CC,Female,Mobile,Single,Tenure_0-12,No,City,Low,0.0,2.0,3,1,14.0,5.0,6.0,7.0,125.63999999999999
302,50303,Computer,E wallet,Female,Fashion,Divorced,Tenure_24-48,No,Rural,Very High,34.0,3.0,4,5,19.0,13.0,13.0,11.0,202.66
303,50304,Mobile Phone,Credit Card,Female,Laptop & Accessory,Married,Tenure_12-24,No,City,Low,8.0,3.0,3,6,13.0,0.0,1.0,4.0,150.7
304,50305,Mobile Phone,Debit Card,Male,Grocery,Divorced,Tenure_12-24,No,City,Average,8.0,2.0,3,7,13.0,0.0,1.0,1.0,278.61
305,50306,Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,No,City,Average,28.0,2.0,5,1,15.0,2.0,4.0,3.0,142.3
306,50307,Phone,Debit Card,Female,Laptop & Accessory,Single,Tenure_24-48,No,City,Average,14.0,2.0,3,8,11.0,1.0,1.0,0.0,137.8
307,50308,Phone,Debit Card,Male,Mobile,Married,Tenure_0-12,No,City,Average,8.0,0.0,4,4,12.0,5.0,5.0,7.0,127.68
308,50309,Mobile Phone,E wallet,Female,Fashion,Divorced,Tenure_12-24,No,Rural,Low,16.0,3.0,4,3,19.0,1.0,1.0,2.0,190.71
309,50310,Mobile Phone,Debit Card,Male,Fashion,Married,Tenure_0-12,No,City,High,15.0,2.0,3,2,25.0,1.0,1.0,8.0,206.48000000000002
310,50311,Mobile Phone,Credit Card,Male,Fashion,Divorced,Tenure_0-12,Yes,City,Average,21.0,2.0,3,8,12.0,0.0,0.0,7.0,236.10000000000002
311,50312,Phone,CC,Male,Mobile,Married,Tenure_0-12,Yes,City,Low,16.0,2.0,5,8,13.0,0.0,1.0,3.0,134.08
312,50313,Phone,E wallet,Male,Mobile,Single,Tenure_0-12,No,Rural,High,13.0,0.0,3,1,14.0,1.0,1.0,2.0,129.83
313,50314,Mobile Phone,Debit Card,Male,Fashion,Divorced,Tenure_0-12,No,City,Average,22.0,3.0,3,5,12.0,0.0,1.0,0.0,176.32
314,50315,Computer,Debit Card,Male,Fashion,Divorced,Tenure_0-12,Yes,City,Average,26.0,3.0,3,4,12.0,1.0,1.0,0.0,198.24
315,50316,Computer,UPI,Female,Fashion,Married,Tenure_0-12,Yes,Semi_urban,Very High,29.0,2.0,3,10,15.0,1.0,1.0,2.0,199.5
316,50317,Computer,UPI,Male,Mobile,Divorced,Tenure_0-12,No,City,Average,11.0,3.0,3,5,17.0,2.0,2.0,0.0,120.93
317,50318,Computer,Credit Card,Male,Fashion,Single,Tenure_0-12,No,Rural,Low,16.0,2.0,3,2,14.0,1.0,9.0,7.0,199.8
318,50319,Computer,COD,Male,Mobile Phone,Single,Tenure_0-12,Yes,City,Average,10.0,2.0,4,6,16.0,1.0,1.0,2.0,138.94
319,50320,Phone,E wallet,Female,Laptop & Accessory,Divorced,Tenure_12-24,No,Rural,Low,8.0,2.0,3,3,14.0,4.0,6.0,7.0,140.51
320,50321,Mobile Phone,Debit Card,Female,Grocery,Single,Tenure_24-48,No,Rural,High,24.0,2.0,3,4,23.0,0.0,7.0,7.0,268.35
321,50322,Computer,Debit Card,Male,Laptop & Accessory,Single,Tenure_12-24,No,Rural,Low,16.0,2.0,3,8,14.0,0.0,1.0,10.0,162.3
322,50323,Phone,E wallet,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,Rural,Average,6.0,2.0,3,10,11.0,3.0,6.0,9.0,147.17
323,50324,Mobile Phone,Debit Card,Female,Grocery,Single,Tenure_12-24,No,City,Average,12.0,3.0,3,8,15.0,4.0,0.0,13.0,232.37
324,50325,Computer,Debit Card,Female,Mobile Phone,Divorced,Tenure_0-12,No,City,Average,14.0,2.0,3,2,11.0,0.0,1.0,7.0,137.55
325,50326,Mobile Phone,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Low,8.0,3.0,3,5,13.0,1.0,1.0,5.0,165.82
326,50327,Mobile Phone,Credit Card,Male,Fashion,Divorced,Tenure_12-24,No,City,Very High,30.0,2.0,3,2,21.0,4.0,5.0,8.0,174.06
327,50328,Phone,UPI,Male,Laptop & Accessory,Divorced,Tenure_12-24,No,Rural,High,8.0,3.0,3,1,19.0,3.0,3.0,7.0,148.05
328,50329,Computer,Debit Card,Female,Mobile,Married,Tenure_0-12,Yes,Semi_urban,Average,23.0,0.0,3,1,11.0,0.0,1.0,0.0,127.41
329,50330,Phone,COD,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Low,25.0,2.0,3,5,12.0,0.0,1.0,2.0,142.62
330,50331,Mobile Phone,Credit Card,Female,Grocery,Married,Tenure_0-12,No,City,Average,6.0,3.0,2,5,19.0,0.0,1.0,5.0,261.84
331,50332,Mobile Phone,Debit Card,Male,Fashion,Married,Tenure_0-12,No,Rural,Low,13.0,2.0,4,10,21.0,1.0,1.0,0.0,215.57
332,50333,Computer,E wallet,Male,Mobile Phone,Single,Tenure_0-12,Yes,Rural,High,11.0,3.0,3,2,14.0,1.0,1.0,0.0,118.78
333,50334,Computer,UPI,Male,Fashion,Married,Tenure_12-24,No,Rural,Very High,34.0,2.0,5,4,15.0,1.0,1.0,0.0,209.32
334,50335,Computer,UPI,Female,Laptop & Accessory,Single,Tenure_12-24,No,City,Average,8.0,3.0,4,3,17.0,0.0,1.0,7.0,168.11
335,50336,Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Average,35.0,2.0,3,6,12.0,1.0,1.0,0.0,143.06
336,50337,Phone,Credit Card,Female,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Average,6.0,3.0,3,2,16.0,0.0,1.0,3.0,148.59
337,50338,Mobile Phone,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Low,27.0,3.0,2,2,12.0,5.0,5.0,7.0,153.37
338,50339,Phone,COD,Male,Mobile,Single,Tenure_0-12,Yes,City,Low,0.0,3.0,5,2,18.0,1.0,1.0,0.0,123.4
339,50340,Mobile Phone,COD,Female,Fashion,Single,Tenure_0-12,No,City,Low,6.0,2.0,3,5,17.0,1.0,1.0,2.0,174.91
340,50341,Computer,Credit Card,Female,Fashion,Divorced,Tenure_12-24,No,City,Average,24.0,2.0,3,6,11.0,1.0,1.0,2.0,205.27
341,50342,Mobile Phone,Debit Card,Female,Grocery,Divorced,Tenure_12-24,No,Rural,Very High,8.0,3.0,3,8,16.0,0.0,11.0,8.0,265.95
342,50343,Computer,Credit Card,Male,Fashion,Married,Tenure_0-12,No,Rural,High,15.0,3.0,3,2,13.0,6.0,7.0,7.0,188.34
343,50344,Mobile Phone,COD,Male,Laptop & Accessory,Married,Tenure_24-48,No,City,Very High,12.0,3.0,3,4,12.0,2.0,6.0,9.0,155.77
344,50345,Computer,UPI,Male,Laptop & Accessory,Divorced,Tenure_0-12,Yes,Rural,Average,17.0,2.0,2,9,12.0,1.0,1.0,2.0,147.07
345,50346,Computer,CC,Male,Mobile,Divorced,Tenure_0-12,No,Rural,Low,0.0,2.0,3,1,13.0,0.0,2.0,1.0,124.0
